"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d","uniID","X","Site","Date","Waypoint","Species","Height","N.flowers","Time","NN","NN.id","dist.lar","LT","AS","EC","SD","SM","SC","PP","HH","EL","LOTUS","BW","Quantity","density","shrub.density","cactus.density","con.density","het.density","site.density","site.shrub.density","site.cactus.density","S","imp.den.x","imp.den.y"
"275",2,0.117647058823529,0.0846153846153846,-0.457692307692308,0.156521739130435,0.95,0.689426313666159,0.9375,1,1.58260869565217,0.0029881757522496,0.052867611224495,0.00496781979082864,0.00480087317601142,NA,0.686961576597323,1.98766697500242,0.396850393700787,0.205476343052914,0.183573793538378,"LT 275",275,"","5.4.2018",275,"LT",275,351,"1:50",360,"AS",202,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
"276",2,0.117647058823529,0.0538461538461538,-0.473076923076923,0.18695652173913,0.958333333333333,0.7,0.9375,1,1.58260869565217,0.0029881757522496,0,0.00496781979082864,0.00361685431956739,NA,0.673011667009257,1.96013170420779,0.396850393700787,0.202629866847892,0.170278424869955,"LT 276",276,"","5.4.2018",276,"LT",155,105,"2:10",410,"LT",132,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
"277",3,0.176470588235294,0.184143414341434,-0.271952195219522,0.091304347826087,0.9375,0.579601155968481,0.875,1,1.68695652173913,0.0200737284113478,0.00494966018125215,0.00459573612228479,0.00308556049892251,NA,1.03972077083992,2.82842712474619,0.21259842519685,0.292390460521591,0.351029922878357,"AS 277",277,"","5.4.2018",277,"AS",50,51,"2:23",120,"AS",181,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0.0335,0.031,0.0025,1,0.0335,0.0335
"278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 278",278,"","5.4.2018",278,"LT",145,63,"2:42",30,"SC",154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 279",279,"","5.4.2018",279,"EC",45,23,"2:57",220,"LT",63,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0.0335,0.031,0.0025,2,0.0335,0.0335
"280",1,0.0588235294117647,0.0454545454545455,-0.954545454545455,0.808695652173913,1,1,1,1,2.02173913043478,0,0,0.00362530168946098,0.0015768272059547,NA,0,1,0.0346456692913386,0.103375638694537,0.406026425555071,"EC 280",280,"","5.4.2018",280,"EC",58,26,"3:18",280,"SC",183,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,2,0.0335,0.031,0.0025,1,0.0335,0.0335
"281",2,0.117647058823529,0.0553555355535554,-0.472322232223222,0.356521739130435,0.9375,0.684653196881458,0.9375,1,1.75217391304348,0.00556346164795129,0,0.00440969428801287,0.002420289890041,NA,0.693147180559945,2,0.193700787401575,0.206751277389075,0.215188599743912,"EC 281",281,"","5.4.2018",281,"EC",46,95,"3:30",120,"LT",17,1,0,1,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0.0335,0.031,0.0025,2,0.0335,0.0335
"282",1,0.0588235294117647,0.0495049504950495,-0.95049504950495,0.465217391304348,1,1,1,1,1.81739130434783,0,0,0.00418342719227675,0.00452904670249506,NA,0,1,0.159055118110236,0.103375638694537,0.32493366977681,"AS 283",282,"","5.4.2018",283,"AS",50,68,"3:56",30,"AS",210,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0.0335,0.031,0.0025,1,0.0335,0.0335
"283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 284",283,"","5.4.2018",284,"AS",36,14,"3:56",30,"AS",10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0335,0.031,0.0025,1,0.0335,0.0335
"284",3,0.176470588235294,0.0349745081302744,-0.321675163956575,0.11304347826087,0.9375,0.579601155968481,0.875,1,1.35652173913043,0.0250114094989826,0,0.00571198712791633,0.00311361415562996,NA,1.03972077083992,2.82842712474619,0.55748031496063,0.292390460521591,0.0235011353605294,"SC 285",284,"","5.4.2018",285,"SC",55,16,"4:08",490,"SC",191,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
"285",2,0.117647058823529,0.0483516483516484,-0.475824175824176,0.21304347826087,0.979166666666667,0.775604602874429,0.9375,1,1.58260869565217,0.0029881757522496,0,0.00496781979082864,0.00343840893871017,NA,0.562335144618808,1.75476535060332,0.360236220472441,0.181399988877662,0.200577530637514,"LT 286",285,"","5.4.2018",286,"LT",185,93,"4:22",10,"SC",181,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,1,0.0335,0.031,0.0025,1,0.0335,0.0335
"286",1,0.0588235294117647,0.0434782608695652,-0.956521739130435,0.704347826086957,1,1,1,1,1.94782608695652,0,0,0.00374094931617056,0.00159073179291345,NA,0,1,0.0362204724409449,0.103375638694537,0.397484591302394,"AS 287",286,"","5.5.2018",287,"AS",48,28,"10:10",60,"AS",44,1,2,0,0,0,1,0,0,0,0,0,1,4,3,1,2,2,0.033,0.0265,0.0065,3,0.033,0.033
"287",1,0.0588235294117647,0.00549450549450549,-0.994505494505495,0.956521739130435,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00165176983154938,NA,0,1,0.286614173228346,0.103375638694537,0,"SC 288",287,"","5.5.2018",288,"SC",59,4,"10:29",0,"AS",132,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0.033,0.0265,0.0065,1,0.033,0.033
"288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 289",288,"","5.5.2018",289,"AS",44,12,"10:29",0,"SC",132,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0.033,0.0265,0.0065,2,0.033,0.033
"289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 290",289,"","5.5.2018",290,"LT",150,125,"10:40",140,"AS",54,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0.033,0.0265,0.0065,2,0.033,0.033
"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 291",290,"","5.5.2018",291,"AS",63,41,"10:58",290,"AS",184,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.033,0.0265,0.0065,1,0.033,0.033
"291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 292",291,"","5.5.2018",292,"SC",70,4,"11:14",560,"LT",164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.0265,0.0065,0,0.033,0.033
"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 293",292,"","5.5.2018",293,"EC",25,11,"11:30",100,"AS",26,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0.033,0.0265,0.0065,2,0.033,0.033
"293",2,0.117647058823529,0.0824175824175824,-0.458791208791209,0.378260869565217,0.9375,0.684653196881458,0.9375,1,1.63913043478261,0.00805060464959383,0.00229968255089151,0.00479183427192277,0.00207357146953261,NA,0.693147180559945,2,0.307086614173228,0.206751277389075,0.208793624606641,"LT 294",293,"","5.5.2018",294,"LT",150,123,"11:48",30,"LT",93,3,0,0,0,0,0,0,0,0,0,0,2,3,3,0,3,0,0.033,0.0265,0.0065,1,0.033,0.033
"294",4,0.235294117647059,0.214102564102564,-0.196474358974359,0.0130434782608696,0.916666666666667,0.512596431943119,0.8125,1,1.51739130434783,0.0200272686753571,0.0168685199475394,0.00515386162510056,0.00368032376270313,NA,1.27703425946614,3.58598882705695,0.435320584926884,0.370703885348487,0.203043932833015,"LT 295",294,"","5.5.2018",295,"LT",310,343,"12:17",0,"LT",2,2,0,0,0,0,0,0,0,0,0,0,7,2,2,0,2,0,0.033,0.0265,0.0065,1,0.033,0.033
"295",1,0.0588235294117647,0.0494505494505494,-0.950549450549451,0.456521739130435,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00529359177518935,NA,0,1,0.286614173228346,0.103375638694537,0.2490787104629,"SC 296",295,"","5.5.2018",296,"SC",68,10,"12:31",150,"SC",63,1,1,0,0,0,1,0,0,0,0,0,9,3,2,1,1,2,0.033,0.0265,0.0065,3,0.033,0.033
"296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 297",296,"","5.5.2018",297,"AS",49,21,"1:15",135,"LT",26,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0.033,0.0265,0.0065,2,0.033,0.033
"297",1,0.0588235294117647,0.0164835164835165,-0.983516483516483,0.543478260869565,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00341257856411542,NA,0,1,0.286614173228346,0.103375638694537,0.125383331527151,"SC 298",297,"","5.5.2018",298,"SC",39,2,"1:29",0,"AS",129,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0.033,0.0265,0.0065,1,0.033,0.033
"298",1,0.0588235294117647,0.0434782608695652,-0.956521739130435,0.71304347826087,1,1,1,1,1.94782608695652,0,0,0.00374094931617056,0.00159073179291345,NA,0,1,0.0362204724409449,0.103375638694537,0.397484591302394,"AS 299",298,"","5.5.2018",299,"AS",33,33,"1:29",0,"SC",129,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,2,0.033,0.0265,0.0065,1,0.033,0.033
"299",1,0.0588235294117647,0.0196078431372549,-0.980392156862745,0.760869565217391,1,1,1,1,1.93478260869565,0,0,0.00388676588897828,0.00169385069463442,NA,0,1,0.0803149606299213,0.103375638694537,0.244461840818095,"BW 300",299,"","5.5.2018",300,"BW",45,4,"1:45",185,"AS",73,0,3,0,0,0,0,0,0,0,0,0,1,3,3,0,0,3,0.033,0.0265,0.0065,1,0.033,0.033
"300",4,0.235294117647059,0.199589152150822,-0.200102711962294,0.00869565217391304,0.953125,0.591176619901673,0.8125,1,1.39565217391304,0.0490000527491523,0.0766161309490349,0.00558628318584071,0.00369722021153389,NA,1.15374194270109,3.17003282492367,0.306636670416198,0.327704167959133,0.30820066776549,"BW 301",300,"","5.5.2018",301,"BW",50,39,"1:59",110,"BW",109,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,1,0,0.033,0.0265,0.0065,1,0.033,0.033
"301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 302",301,"","5.5.2018",302,"LT",105,49,"2:19",150,"LT",32,1,1,0,0,0,1,0,0,0,0,0,0,3,2,1,1,2,0.033,0.0265,0.0065,3,0.033,0.033
"302",2,0.117647058823529,0.105788577619564,-0.447105711190218,0.147826086956522,0.972222222222222,0.739822463910436,0.9375,1,1.54782608695652,0.00470875270990256,0.0561122542417529,0.00508849557522124,0.00552494674677915,NA,0.617241769730342,1.85380775496353,0.398425196850394,0.191638560686241,0.198344848725964,"SC 303",302,"","5.5.2018",303,"SC",56,12,"2:31",0,"AS",94,1,3,0,0,0,0,0,0,0,0,0,13,4,4,0,0,4,0.033,0.0265,0.0065,2,0.033,0.033
"303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 304",303,"","5.5.2018",304,"AS",41,16,"2:34",0,"SC",94,1,2,0,0,0,1,0,0,0,0,0,0,4,3,1,2,2,0.033,0.0265,0.0065,3,0.033,0.033
"304",3,0.176470588235294,0.135199240986717,-0.288266919671094,0.130434782608696,0.875,0.540061724867322,0.875,1,1.79565217391304,0.00496084472360712,0,0.00425884955752212,0.00292433751858504,NA,1.09861228866811,3,0.148031496062992,0.310126916083612,0.300464817451088,"BW 305",304,"","5.5.2018",305,"BW",48,20,"2:51",45,"BW",11,0,0,0,0,1,0,0,0,0,0,2,3,3,3,0,2,1,0.033,0.0265,0.0065,2,0.033,0.033
"305",1,0.0588235294117647,0.0769230769230769,-0.923076923076923,0.869565217391304,1,1,1,1,2.4,0,0,0.00308980289621883,0.00140558041504122,NA,0,1,0.0204724409448819,0.103375638694537,0.507120280258071,"LT 306",305,"","5.5.2018",306,"LT",145,47,"3:12",490,"LT",148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.033,0.0265,0.0065,0,0.033,0.033
"306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 307",306,"","5.5.2018",307,"EC",52,87,"3:28",50,"AS",166,0,1,0,0,0,2,0,0,0,0,0,0,3,1,2,0,3,0.033,0.0265,0.0065,2,0.033,0.033
"307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 308",307,"","5.5.2018",308,"BW",30,4,"3:47",230,"LT",65,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0.033,0.0265,0.0065,2,0.033,0.033
"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 309",308,"","5.5.2018",309,"LT",140,38,"4:00",120,"LT",17,1,1,0,0,0,0,0,0,0,0,1,0,3,3,0,1,2,0.033,0.0265,0.0065,3,0.033,0.033
"309",3,0.176470588235294,0.122743156668608,-0.292418947777131,0.0956521739130435,0.9375,0.579601155968481,0.875,1,1.67826086956522,0.00654031852633062,0,0.00464601769911504,0.00330947441505164,NA,1.03972077083992,2.82842712474619,0.258267716535433,0.292390460521591,0.222016161884328,"BW 310",309,"","5.5.2018",310,"BW",52,19,"4:13",300,"LT",94,0,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,2,0.033,0.0265,0.0065,1,0.033,0.033
"310",3,0.176470588235294,0.0294800026357689,-0.323506665788077,0.143478260869565,0.875,0.540061724867322,0.875,1,1.35652173913043,0.0250114094989826,0,0.00571198712791633,0.00250673652218647,NA,1.09861228866811,3,0.55748031496063,0.310126916083612,0,"SC 311",310,"","5.5.2018",311,"SC",59,11,"4:30",120,"LT",17,0,2,0,0,0,0,0,0,0,0,0,3,2,2,0,0,2,0.033,0.0265,0.0065,1,0.033,0.033
"311",1,0.0588235294117647,0.0274725274725275,-0.972527472527473,0.478260869565217,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00433730321079149,NA,0,1,0.286614173228346,0.103375638694537,0.192671791800342,"SC 312",311,"","5.6.2018",312,"SC",45,5,"10:37",105,"AS",29,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0.0265,0.024,0.0025,1,0.0265,0.0265
"312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 313",312,"","5.6.2018",313,"AS",40,43,"10:50",450,"AS",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265,0.024,0.0025,0,0.0265,0.0265
"313",2,0.117647058823529,0.050949050949051,-0.474525474525475,0.430434782608696,0.9375,0.684653196881458,0.9375,1,1.57391304347826,0.0153532239648924,0,0.00497787610619469,0.00201559101918541,NA,0.693147180559945,2,0.321259842519685,0.206751277389075,0.15521522756878,"SC 314",313,"","5.6.2018",314,"SC",59,8,"11:04",320,"LT",104,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0265,0.024,0.0025,0,0.0265,0.0265
"314",1,0.0588235294117647,0.0428571428571429,-0.957142857142857,0.530434782608696,1,1,1,1,2.02173913043478,0,0,0.00377614641995173,0.00320627322099054,NA,0,1,0.110236220472441,0.103375638694537,0.328946291778061,"LT 315",314,"","5.6.2018",315,"LT",155,170,"11:20",100,"SC",180,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0.0265,0.024,0.0025,1,0.0265,0.0265
"315",2,0.117647058823529,0.102941176470588,-0.448529411764706,0.304347826086957,0.9375,0.684653196881458,0.9375,1,1.86521739130435,0.000868686348645949,0,0.00401749798873693,0.00239735427720405,NA,0.693147180559945,2,0.0992125984251968,0.206751277389075,0.346506858577827,"AS 316",315,"","5.6.2018",316,"AS",56,79,"11:37",95,"AS",74,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0.0265,0.024,0.0025,2,0.0265,0.0265
"316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 317",316,"","5.6.2018",317,"AS",40,55,"11:37",95,"AS",117,0,6,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0.0265,0.024,0.0025,1,0.0265,0.0265
"317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 318",317,"","5.6.2018",318,"BW",46,4,"11:53",365,"LT",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265,0.024,0.0025,0,0.0265,0.0265
"318",2,0.117647058823529,0.16025641025641,-0.419871794871795,0.382608695652174,0.9375,0.684653196881458,0.9375,1,2.08260869565217,0.00114784772199529,0.000185832933405375,0.00354485116653258,0.00202766386898658,NA,0.693147180559945,2,0.0393700787401575,0.206751277389075,0.485712334469551,"LT 319",318,"","5.6.2018",319,"LT",240,209,"12:06",170,"LT",41,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0.0265,0.024,0.0025,1,0.0265,0.0265
"319",1,0.0588235294117647,0.0980392156862745,-0.901960784313726,0.469565217391304,1,1,1,1,1.93478260869565,0,0,0.00388676588897828,0.00463999249338696,NA,0,1,0.0803149606299213,0.103375638694537,0.478399431332854,"BW 320",319,"","5.6.2018",320,"BW",48,8,"12:24",350,"BW",186,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0265,0.024,0.0025,0,0.0265,0.0265
"320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 321",320,"","5.6.2018",321,"LT",140,110,"12:42",990,"LT",219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265,0.024,0.0025,0,0.0265,0.0265
"321",2,0.117647058823529,0.0869060516947841,-0.456546974152608,0.160869565217391,0.9625,0.708486503047165,0.9375,1,1.54782608695652,0.00470875270990256,0.0815625390539524,0.00508849557522124,0.00464737596854588,NA,0.661563238157982,1.93781924087838,0.398425196850394,0.200323301700366,0.220246111048576,"SC 322",321,"","5.6.2018",322,"SC",63,5,"12:59",0,"LT",2,3,0,0,0,0,1,0,0,0,0,0,8,4,3,1,1,3,0.0265,0.024,0.0025,2,0.0265,0.0265
"322",3,0.176470588235294,0.356941649899396,-0.214352783366868,0.121739130434783,0.875,0.540061724867322,0.875,1,1.86086956521739,0.00795513421555492,0.00245996345595365,0.0041331456154465,0.00198256220696184,NA,1.09861228866811,3,0.130708661417323,0.310126916083612,0.44481358865498,"AS 323",322,"","5.6.2018",323,"AS",49,85,"1:13",105,"AS",14,3,1,0,0,0,0,0,0,0,0,0,3,4,4,0,1,3,0.0265,0.024,0.0025,2,0.0265,0.0265
"323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 324",323,"","5.6.2018",324,"AS",45,36,"1:52",270,"AS",86,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0.0265,0.024,0.0025,2,0.0265,0.0265
"324",1,0.0588235294117647,0.0833333333333333,-0.916666666666667,0.873913043478261,1,1,1,1,2.15652173913043,0,0,0.00339903459372486,0.00151353270748419,NA,0,1,0.0188976377952756,0.103375638694537,0.522501257356411,"LT 325",324,"","5.6.2018",325,"LT",200,173,"2:04",160,"AS",200,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0.0265,0.024,0.0025,1,0.0265,0.0265
"325",2,0.117647058823529,0.0251023486317604,-0.48744882568412,0.434782608695652,0.9375,0.684653196881458,0.9375,1,1.50869565217391,0.0164592134921087,0,0.00519408688656476,0.0023549380450441,NA,0.693147180559945,2,0.366929133858268,0.206751277389075,0.0695881487149167,"SC 326",325,"","5.6.2018",326,"SC",85,18,"2:20",260,"SC",146,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0.0265,0.024,0.0025,1,0.0265,0.0265
"326",1,0.0588235294117647,0.00549450549450549,-0.994505494505495,0.717391304347826,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00165176983154938,NA,0,1,0.286614173228346,0.103375638694537,0,"AS 327",326,"","5.6.2018",327,"AS",62,38,"2:38",160,"SC",220,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0.0265,0.024,0.0025,1,0.0265,0.0265
"327",1,0.0588235294117647,0.0140845070422535,-0.985915492957746,0.960869565217391,1,1,1,1,1.9,0,0,0.00399738535800483,0.00163020349441938,NA,0,1,0.111811023622047,0.103375638694537,0.180885011614819,"SC 328",327,"","5.6.2018",328,"SC",52,11,"2:56",280,"LT",86,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0265,0.024,0.0025,1,0.0265,0.0265
"328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 329",328,"","5.6.2018",329,"BW",46,10,"3:11",65,"AS",204,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0.0265,0.024,0.0025,2,0.0265,0.0265
"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 330",329,"","5.6.2018",330,"AS",59,24,"3:11",65,"BW",197,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0.0265,0.024,0.0025,1,0.0265,0.0265
"330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 331",330,"","5.6.2018",331,"BW",38,4,"3:26",200,"LT",54,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0.0265,0.024,0.0025,2,0.0265,0.0265
"331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 332",331,"","5.6.2018",332,"LT",245,111,"3:38",370,"LT",122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265,0.024,0.0025,0,0.0265,0.0265
"332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 333",332,"","5.6.2018",333,"BW",50,4,"3:53",200,"AS",65,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0.0265,0.024,0.0025,2,0.0265,0.0265
"333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 334",333,"","5.6.2018",334,"EC",32,90,"4:05",300,"SC",198,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0265,0.024,0.0025,1,0.0265,0.0265
"334",1,0.0588235294117647,0.0140845070422535,-0.985915492957746,0.965217391304348,1,1,1,1,1.9,0,0,0.00399738535800483,0.00163020349441938,NA,0,1,0.111811023622047,0.103375638694537,0.180885011614819,"SC 335",334,"","5.6.2018",335,"SC",69,2,"4:26",750,"BW",85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0265,0.024,0.0025,0,0.0265,0.0265
"335",3,0.176470588235294,0.0850643887918204,-0.304978537069393,0.134782608695652,0.875,0.540061724867322,0.875,1,1.67391304347826,0.00952938783345999,0,0.00466110217216412,0.00309229805008945,NA,1.09861228866811,3,0.267716535433071,0.310126916083612,0.187794731052192,"BW 336",335,"","5.7.2018",336,"BW",37,8,"10:04",285,"AS",165,0,2,0,0,0,0,0,0,0,0,0,3,2,2,0,0,2,0.03,0.0245,0.0055,1,0.03,0.03
"336",1,0.0588235294117647,0.028169014084507,-0.971830985915493,0.552173913043478,1,1,1,1,1.9,0,0,0.00399738535800483,0.00263756837148795,NA,0,1,0.111811023622047,0.103375638694537,0.272942977038317,"AS 337",336,"","5.7.2018",337,"AS",54,26,"10:15",56,"AS",133,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0.03,0.0245,0.0055,1,0.03,0.03
"337",5,0.294117647058824,0.499264679788662,-0.100147064042268,0,0.910714285714286,0.521592583852006,0.75,1,1.6,0.0228543579057467,0.121816275341224,0.00491753821399839,0.00527064046143992,NA,1.3180238017106,3.73603093922932,0.313941639647985,0.386214584525383,0.355868992175628,"BW 338",337,"","5.7.2018",338,"BW",44,23,"10:28",100,"AS",198,0,2,0,0,0,0,0,0,0,0,1,17,3,3,0,1,2,0.03,0.0245,0.0055,2,0.03,0.03
"338",2,0.117647058823529,0.0208900010880209,-0.48955499945599,0.269565217391304,0.96875,0.726483157256779,0.9375,1,1.46086956521739,0.0103075174468343,0,0.00534995977473854,0.00282095038744617,NA,0.636514168294813,1.88988157484231,0.445669291338583,0.195367714856362,0.0315987535212061,"LT 339",338,"","5.7.2018",339,"LT",210,210,"10:52",160,"AS",79,1,1,0,0,0,0,0,0,0,0,0,3,2,2,0,1,1,0.03,0.0245,0.0055,2,0.03,0.03
"339",3,0.176470588235294,0.32516339869281,-0.224945533769063,0.0434782608695652,0.96875,0.684653196881458,0.875,1,1.8,0.0142958222285314,0.0141813757304976,0.0042135961383749,0.00395013811631262,NA,0.867563228481461,2.3811015779523,0.12755905511811,0.246147896417389,0.523270014872508,"BW 340",339,"","5.7.2018",340,"BW",33,5,"11:07",70,"BW",108,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,3,0,0.03,0.0245,0.0055,1,0.03,0.03
"340",2,0.117647058823529,0.0470803706097824,-0.476459814695109,0.173913043478261,0.9875,0.839560069983745,0.9375,1,1.50869565217391,0.0164592134921087,0.0211849544082127,0.00519408688656476,0.00444599301736772,NA,0.450561208866305,1.5691925832142,0.366929133858268,0.162216285524498,0.160091884407875,"SC 341",340,"","5.7.2018",341,"SC",52,14,"11:23",70,"AS",190,1,3,0,0,0,0,0,0,0,0,0,6,4,4,0,0,4,0.03,0.0245,0.0055,2,0.03,0.03
"341",1,0.0588235294117647,0.0555555555555556,-0.944444444444444,0.721739130434783,1,1,1,1,2.39130434782609,0,0,0.00315265486725664,0.00158975550360867,NA,0,1,0.0283464566929134,0.103375638694537,0.444587232165962,"AS 342",341,"","5.7.2018",342,"AS",39,27,"11:38",135,"AS",129,0,3,0,0,0,0,0,0,0,0,0,1,3,3,0,3,0,0.03,0.0245,0.0055,1,0.03,0.03
"342",1,0.0588235294117647,0.0454545454545455,-0.954545454545455,0.969565217391304,1,1,1,1,2.02173913043478,0,0,0.00362530168946098,0.0015768272059547,NA,0,1,0.0346456692913386,0.103375638694537,0.406026425555071,"SC 343",342,"","5.7.2018",343,"SC",40,7,"11:57",280,"AS",122,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.03,0.0245,0.0055,1,0.03,0.03
