"","Id","site","name","Descript","Type","Comment","Symbol","DateTimeS","Elevation","y","x","Site","Species","Height","N.flowers","Time","NN","NN.id","dist.lar","LT","AS","EC","SD","SM","SC","PP","HH","EL","LOTUS","BW","uniID","Quantity","density","shrub.density","cactus.density"
"225","0","L","392",NA,"WPT",NA,"Flag, Blue","2018-05-09T18:22:57Z",1273.848633,3849022.50162,622568.389044,"","BW",34,5,"11:14",75,"BW",182,0,0,0,0,0,0,0,0,0,0,1,"BW 392",0,1,1,0
"226","0","L","393",NA,"WPT",NA,"Flag, Blue","2018-05-09T18:39:23Z",1276.651001,3849036.19004,622563.447232,"","LT",210,465,"11:30",470,"BW",147,0,0,0,0,0,0,0,0,0,0,0,"LT 393",0,0,0,0
"227","0","L","394",NA,"WPT",NA,"Flag, Blue","2018-05-09T18:52:47Z",1276.799561,3849037.10644,622557.30283,"","BW",41,6,"11:42",315,"LT",102,0,0,0,0,0,0,0,0,0,0,0,"BW 394",0,0,0,0
"228","0","L","395",NA,"WPT",NA,"Flag, Blue","2018-05-09T18:59:51Z",1278.196411,3849061.25032,622554.509661,"","LT",62,40,"11:56",250,"BW",188,0,0,0,0,0,0,0,0,0,0,3,"LT 395",0,3,3,0
"229","0","L","361",NA,"WPT",NA,"Flag, Blue","2018-05-08T17:00:13Z",1303.235718,3849311.12679,622485.556182,"","AS",54,43,"9:55",125,"AS",25,0,2,0,0,0,0,0,0,0,0,0,"AS 361",5,2,2,0
"230","0","L","362",NA,"WPT",NA,"Flag, Blue","2018-05-08T17:17:14Z",1286.478516,3849136.79437,622538.309352,"","BW",36,8,"10:15",250,"SC",170,0,0,0,0,0,1,0,0,0,0,0,"BW 362",0,1,0,1
"231","0","L","363",NA,"WPT",NA,"Flag, Blue","2018-05-08T17:33:03Z",1282.328979,3849128.66505,622577.498332,"","SC",70,3,"10:30",0,"HH",132,0,1,0,0,0,1,0,0,0,0,0,"SC 363",1,2,1,1
"232","0","L","364",NA,"WPT",NA,"Flag, Blue","2018-05-08T17:33:20Z",1282.325806,3849127.90212,622578.515233,"","HH",19,1,"10:30",0,"SC",132,0,1,0,0,0,0,0,1,0,0,0,"HH 364",2,2,1,1
"233","0","L","365",NA,"WPT",NA,"Flag, Blue","2018-05-08T17:44:59Z",1281.328735,3849092.02763,622550.072228,"","BW",46,13,"10:44",235,"LT",68,1,0,0,0,0,0,0,0,0,0,0,"BW 365",4,1,1,0
"234","0","L","365",NA,"WPT",NA,"Flag, Blue","2018-05-08T18:11:28Z",1281.160278,3849084.64308,622528.662545,"","BW",46,13,"10:44",235,"LT",68,1,0,0,0,0,0,0,0,0,0,0,"BW 365",4,1,1,0
"235","0","L","367",NA,"WPT",NA,"Flag, Blue","2018-05-08T18:16:37Z",1281.235229,3849083.29133,622518.795925,"","BW",54,19,"11:16",25,"SC",129,0,0,0,0,0,0,0,0,0,0,6,"BW 367",3,6,6,0
"236","0","L","368",NA,"WPT",NA,"Flag, Blue","2018-05-08T18:16:56Z",1281.258057,3849083.62771,622519.066025,"","SC",46,3,"11:16",25,"BW",146,2,1,0,0,0,0,0,0,0,0,0,"SC 368",0,3,3,0
"237","0","L","369",NA,"WPT",NA,"Flag, Blue","2018-05-08T18:31:18Z",1282.263916,3849084.43812,622513.289187,"","AS",69,81,"11:31",105,"LT",8,1,1,0,0,0,0,0,0,0,0,1,"AS 369",2,3,3,0
"238","0","L","370",NA,"WPT",NA,"Flag, Blue","2018-05-08T18:47:53Z",1281.353271,3849083.39359,622509.825202,"","LT",270,301,"11:44",105,"AS",32,2,2,0,0,0,0,0,0,0,0,0,"LT 370",2,4,4,0
"239","0","L","371",NA,"WPT",NA,"Flag, Blue","2018-05-08T19:05:15Z",1294.071411,3849224.2737,622443.881272,"","AS",59,35,"12:04",95,"AS",69,1,1,0,0,0,0,0,0,0,0,0,"AS 371",3,2,2,0
"240","0","L","372",NA,"WPT",NA,"Flag, Blue","2018-05-08T19:05:59Z",1293.857544,3849225.25958,622442.952949,"","AS",56,63,"12:04",95,"AS",39,1,1,0,0,0,0,0,0,0,0,0,"AS 372",3,2,2,0
"241","0","L","373",NA,"WPT",NA,"Flag, Blue","2018-05-08T19:52:46Z",1286.748169,3849172.02035,622468.190502,"","LT",135,87,"12:48",155,"AS",150,0,1,0,0,0,0,0,0,0,0,0,"LT 373",0,1,1,0
"242","0","L","374",NA,"WPT",NA,"Flag, Blue","2018-05-08T20:11:30Z",1277.098633,3849034.25244,622484.67042,"","SC",78,3,"1:07",35,"LT",102,0,0,0,0,0,0,0,0,0,0,0,"SC 374",3,0,0,0
"243","0","L","375",NA,"WPT",NA,"Flag, Blue","2018-05-08T20:25:46Z",1273.172119,3849013.29041,622559.725521,"","BW",53,20,"1:24",340,"LT",110,0,0,0,0,0,0,0,0,0,0,0,"BW 375",6,0,0,0
"244","0","L","376",NA,"WPT",NA,"Flag, Blue","2018-05-08T20:37:11Z",1275.559082,3849008.28999,622559.059975,"","EC",55,20,"1:36",290,"LT",90,1,0,0,0,0,0,0,0,0,0,0,"EC 376",1,1,1,0
"245","0","L","377",NA,"WPT",NA,"Flag, Blue","2018-05-08T20:53:57Z",1276.606201,3849009.32233,622561.608938,"","LT",177,122,"1:49",140,"LT",28,1,0,1,0,0,0,0,0,0,0,0,"LT 377",1,2,2,0
"246","0","L","378",NA,"WPT",NA,"Flag, Blue","2018-05-08T21:09:42Z",1281.533447,3849034.2208,622573.815755,"","BW",42,16,"2:12",110,"LT",10,1,0,0,0,0,0,0,0,0,0,2,"BW 378",4,3,3,0
"247","0","L","379",NA,"WPT",NA,"Flag, Blue","2018-05-08T21:33:18Z",1284.518555,3849102.69321,622584.617509,"","BW",54,27,"2:32",265,"LT",81,1,0,0,0,0,0,0,0,0,0,1,"BW 379",2,2,2,0
"248","0","L","380",NA,"WPT",NA,"Flag, Blue","2018-05-08T21:51:36Z",1291.480835,3849200.66621,622561.802726,"","AS",48,25,"2:51",240,"LT",69,1,0,0,0,0,0,0,0,0,0,0,"AS 380",2,1,1,0
"249","0","L","381",NA,"WPT",NA,"Flag, Blue","2018-05-08T22:09:22Z",1296.55127,3849222.57588,622424.684161,"","AS",56,62,"3:08",160,"AS",39,1,3,0,0,0,0,0,0,0,0,0,"AS 381",2,4,4,0
"250","0","L","382",NA,"WPT",NA,"Flag, Blue","2018-05-08T22:24:48Z",1295.438721,3849221.60335,622401.633421,"","SC",53,4,"3:21",50,"AS",129,0,2,0,0,0,0,0,0,0,0,0,"SC 382",1,2,2,0
"251","0","L","383",NA,"WPT",NA,"Flag, Blue","2018-05-08T22:37:01Z",1296.367065,3849239.81207,622402.946755,"","SC",52,3,"3:34",205,"LT",57,1,0,0,0,0,0,0,0,0,0,0,"SC 383",1,1,1,0
"252","0","L","384",NA,"WPT",NA,"Flag, Blue","2018-05-08T22:51:38Z",1294.49292,3849232.61321,622403.774858,"","LT",195,380,"3:48",0,"LT",2,1,1,0,0,0,1,0,0,0,0,0,"LT 384",5,3,2,1
"253","0","L","385",NA,"WPT",NA,"Flag, Blue","2018-05-08T23:02:33Z",1296.487061,3849264.56902,622396.210472,"","SC",39,3,"4:02",205,"LT",57,1,0,0,0,0,0,0,0,0,0,0,"SC 385",3,1,1,0
"254","0","L","336",NA,"WPT",NA,"Flag, Blue","2018-05-07T17:01:56Z",1281.541992,3849068.98358,622585.433279,"","BW",37,8,"10:04",285,"AS",165,0,2,0,0,0,0,0,0,0,0,0,"BW 336",3,2,2,0
"255","0","L","337",NA,"WPT",NA,"Flag, Blue","2018-05-07T17:18:09Z",1278.064697,3849057.361,622595.564435,"","AS",54,26,"10:15",56,"AS",133,0,1,0,0,0,0,0,0,0,0,0,"AS 337",2,1,1,0
"256","0","L","338",NA,"WPT",NA,"Flag, Blue","2018-05-07T17:46:19Z",1276.337646,3849029.98835,622580.828069,"","BW",44,23,"10:28",100,"AS",198,0,2,0,0,0,0,0,0,0,0,1,"BW 338",17,3,3,0
"257","0","L","339",NA,"WPT",NA,"Flag, Blue","2018-05-07T17:55:21Z",1276.361572,3849011.71556,622541.441544,"","LT",210,210,"10:52",160,"AS",79,1,1,0,0,0,0,0,0,0,0,0,"LT 339",3,2,2,0
"258","0","L","340",NA,"WPT",NA,"Flag, Blue","2018-05-07T18:15:31Z",1277.93103,3849046.8508,622531.088446,"","BW",33,5,"11:07",70,"BW",108,0,0,0,0,0,0,0,0,0,0,3,"BW 340",6,3,3,0
"259","0","L","341",NA,"WPT",NA,"Flag, Blue","2018-05-07T18:25:33Z",1278.620728,3849043.70587,622478.229194,"","SC",52,14,"11:23",70,"AS",190,1,3,0,0,0,0,0,0,0,0,0,"SC 341",6,4,4,0
"260","0","L","342",NA,"WPT",NA,"Flag, Blue","2018-05-07T18:51:16Z",1278.991821,3849046.31878,622474.533391,"","AS",39,27,"11:38",135,"AS",129,0,3,0,0,0,0,0,0,0,0,0,"AS 342",1,3,3,0
"261","0","L","343",NA,"WPT",NA,"Flag, Blue","2018-05-07T19:00:12Z",1288.891724,3849168.80035,622451.301586,"","SC",40,7,"11:57",280,"AS",122,0,1,0,0,0,0,0,0,0,0,0,"SC 343",1,1,1,0
"262","0","L","344",NA,"WPT",NA,"Flag, Blue","2018-05-07T19:15:43Z",1293.5625,3849216.48983,622459.086271,"","AS",64,60,"12:12",130,"AS",140,0,3,0,0,0,0,0,0,0,0,0,"AS 344",1,3,3,0
"263","0","L","345",NA,"WPT",NA,"Flag, Blue","2018-05-07T19:55:19Z",1297.603882,3849289.41612,622421.231038,"","LT",200,229,"12:50",125,"AS",194,0,1,0,0,0,0,0,0,0,0,0,"LT 345",1,1,1,0
"264","0","L","346",NA,"WPT",NA,"Flag, Blue","2018-05-07T20:07:52Z",1294.069702,3849252.68416,622428.310051,"","AS",69,56,"1:06",90,"AS",146,0,2,0,0,0,0,0,0,0,0,0,"AS 346",2,2,2,0
"265","0","L","347",NA,"WPT",NA,"Flag, Blue","2018-05-07T20:08:04Z",1294.0802,3849252.4405,622426.665902,"","AS",40,10,"1:06",90,"AS",177,0,2,0,0,0,0,0,0,0,0,0,"AS 347",0,2,2,0
"266","0","L","348",NA,"WPT",NA,"Flag, Blue","2018-05-07T20:22:49Z",1288.706665,3849184.1755,622423.090696,"","SC",34,2,"1:22",125,"AS",154,0,1,0,0,0,0,0,0,0,0,0,"SC 348",0,1,1,0
"267","0","L","349",NA,"WPT",NA,"Flag, Blue","2018-05-07T20:42:36Z",1287.218506,3849107.06882,622405.264037,"","LT",280,170,"1:39",400,"LT",129,0,0,0,0,0,0,0,0,0,0,0,"LT 349",1,0,0,0
"268","0","L","350",NA,"WPT",NA,"Flag, Blue","2018-05-07T21:00:29Z",1282.311035,3849039.24876,622435.08903,"","SC",68,23,"1:59",1000,"SC",220,0,0,0,0,0,0,0,0,0,0,0,"SC 350",5,0,0,0
"269","0","L","351",NA,"WPT",NA,"Flag, Blue","2018-05-07T21:18:56Z",1277.389282,3848994.80945,622538.005968,"","SC",53,11,"2:18",340,"LT",110,0,0,0,0,0,0,0,0,0,0,0,"SC 351",6,0,0,0
"270","0","L","351",NA,"WPT",NA,"Flag, Blue","2018-05-07T21:25:32Z",1278.938477,3848989.97739,622541.639872,"","SC",53,11,"2:18",340,"LT",110,0,0,0,0,0,0,0,0,0,0,0,"SC 351",6,0,0,0
"271","0","L","252",NA,"WPT",NA,"Flag, Blue","2018-05-07T21:35:07Z",1282.757568,3849049.39452,622547.162829,"","EC",36,42,"2:05",160,"EC",134,0,0,1,0,0,0,0,0,0,0,0,"EC 252",1,1,1,0
"272","0","L","353",NA,"WPT",NA,"Flag, Blue","2018-05-07T21:58:05Z",1280.840332,3849048.37692,622545.71194,"","LT",250,153,"2:49",20,"BW",96,0,1,0,0,0,0,0,0,0,0,1,"LT 353",0,2,2,0
"273","0","L","354",NA,"WPT",NA,"Flag, Blue","2018-05-07T22:04:38Z",1280.616333,3849063.30012,622550.180733,"","BW",36,7,"3:02",35,"BW",69,1,0,0,0,0,0,0,0,0,0,2,"BW 354",3,3,3,0
"274","0","L","355",NA,"WPT",NA,"Flag, Blue","2018-05-07T22:04:53Z",1280.595947,3849063.51217,622549.445677,"","BW",39,4,"3:02",35,"BW",74,1,0,0,0,0,0,0,0,0,0,2,"BW 355",2,3,3,0
"275","0","L","356",NA,"WPT",NA,"Flag, Blue","2018-05-07T22:21:52Z",1283.045166,3849118.62531,622581.567785,"","SC",34,5,"3:20",180,"LT",46,1,0,0,0,0,0,0,0,0,0,1,"SC 356",5,2,2,0
"276","0","L","357",NA,"WPT",NA,"Flag, Blue","2018-05-07T22:47:05Z",1285.056396,3849195.49498,622606.534912,"","LT",270,154,"3:37",405,"LT",131,0,0,0,0,0,0,0,0,0,0,0,"LT 357",1,0,0,0
"277","0","L","358",NA,"WPT",NA,"Flag, Blue","2018-05-07T22:51:52Z",1286.200684,3849211.70271,622607.508521,"","AS",46,46,"3:49",135,"AS",35,2,1,0,0,0,0,0,0,0,0,0,"AS 358",0,3,3,0
"278","0","L","359",NA,"WPT",NA,"Flag, Blue","2018-05-07T23:08:00Z",1290.522461,3849257.40999,622516.566072,"","SC",76,6,"4:06",150,"LT",32,3,0,0,0,0,0,0,0,0,0,0,"SC 359",3,3,3,0
"279","0","L","360",NA,"WPT",NA,"Flag, Blue","2018-05-07T23:25:55Z",1293.516357,3849254.72857,622498.480384,"","LT",230,61,"4:20",240,"SC",164,0,0,0,0,0,1,0,0,0,0,0,"LT 360",0,1,0,1
"280","0","L","312",NA,"WPT",NA,"Flag, Blue","2018-05-06T17:38:43Z",1294.549194,3849337.70044,622448.684938,"","SC",45,5,"10:37",105,"AS",29,0,1,0,0,0,0,0,0,0,0,0,"SC 312",5,1,1,0
"281","0","L","313",NA,"WPT",NA,"Flag, Blue","2018-05-06T17:50:52Z",1293.661011,3849324.49361,622481.442564,"","AS",40,43,"10:50",450,"AS",56,0,0,0,0,0,0,0,0,0,0,0,"AS 313",0,0,0,0
"282","0","L","314",NA,"WPT",NA,"Flag, Blue","2018-05-06T18:14:39Z",1296.550659,3849300.64089,622472.791348,"","SC",59,8,"11:04",320,"LT",104,0,0,0,0,0,0,0,0,0,0,0,"SC 314",2,0,0,0
"283","0","L","315",NA,"WPT",NA,"Flag, Blue","2018-05-06T18:25:24Z",1294.854248,3849291.38871,622502.659357,"","LT",155,170,"11:20",100,"SC",180,0,0,0,0,0,1,0,0,0,0,0,"LT 315",3,1,0,1
"284","0","L","316",NA,"WPT",NA,"Flag, Blue","2018-05-06T18:39:53Z",1291.0896,3849285.29782,622520.038197,"","AS",56,79,"11:37",95,"AS",74,1,1,0,0,0,0,0,0,0,0,0,"AS 316",0,2,2,0
"285","0","L","317",NA,"WPT",NA,"Flag, Blue","2018-05-06T18:40:06Z",1291.084473,3849285.96083,622519.846304,"","AS",40,55,"11:37",95,"AS",117,0,6,0,0,0,0,0,0,0,0,0,"AS 317",0,6,6,0
"286","0","L","318",NA,"WPT",NA,"Flag, Blue","2018-05-06T18:53:40Z",1285.347046,3849189.95534,622582.080668,"","BW",46,4,"11:53",365,"LT",120,0,0,0,0,0,0,0,0,0,0,0,"BW 318",0,0,0,0
"287","0","L","319",NA,"WPT",NA,"Flag, Blue","2018-05-06T19:14:53Z",1285.350708,3849184.76267,622591.942862,"","LT",240,209,"12:06",170,"LT",41,2,0,0,0,0,0,0,0,0,0,0,"LT 319",2,2,2,0
"288","0","L","320",NA,"WPT",NA,"Flag, Blue","2018-05-06T19:25:20Z",1279.863159,3849087.42804,622604.40728,"","BW",48,8,"12:24",350,"BW",186,0,0,0,0,0,0,0,0,0,0,0,"BW 320",0,0,0,0
"289","0","L","321",NA,"WPT",NA,"Flag, Blue","2018-05-06T19:41:19Z",1279.50293,3849093.47938,622567.442404,"","LT",140,110,"12:42",990,"LT",219,0,0,0,0,0,0,0,0,0,0,0,"LT 321",0,0,0,0
"290","0","L","322",NA,"WPT",NA,"Flag, Blue","2018-05-06T20:02:20Z",1282.023438,3849110.6773,622534.539006,"","SC",63,5,"12:59",0,"LT",2,3,0,0,0,0,1,0,0,0,0,0,"SC 322",8,4,3,1
"291","0","L","323",NA,"WPT",NA,"Flag, Blue","2018-05-06T20:22:54Z",1283.522095,3849137.35175,622480.275966,"","AS",49,85,"1:13",105,"AS",14,3,1,0,0,0,0,0,0,0,0,0,"AS 323",3,4,4,0
"292","0","L","324",NA,"WPT",NA,"Flag, Blue","2018-05-06T20:53:15Z",1299.634033,3849339.62951,622418.640124,"","AS",45,36,"1:52",270,"AS",86,1,1,0,0,0,0,0,0,0,0,0,"AS 324",0,2,2,0
"293","0","L","325",NA,"WPT",NA,"Flag, Blue","2018-05-06T21:10:34Z",1301.650024,3849333.86504,622418.89997,"","LT",200,173,"2:04",160,"AS",200,0,2,0,0,0,0,0,0,0,0,0,"LT 325",1,2,2,0
"294","0","L","327",NA,"WPT",NA,"Flag, Blue","2018-05-06T21:44:41Z",1299.275146,3849248.48209,622437.609727,"","AS",62,38,"2:38",160,"SC",220,0,0,0,0,0,1,0,0,0,0,0,"AS 327",1,1,0,1
"295","0","L","328",NA,"WPT",NA,"Flag, Blue","2018-05-06T22:00:26Z",1290.991943,3849137.92939,622473.678601,"","SC",52,11,"2:56",280,"LT",86,1,0,0,0,0,0,0,0,0,0,0,"SC 328",1,1,1,0
"296","0","L","329",NA,"WPT",NA,"Flag, Blue","2018-05-06T22:12:10Z",1287.139404,3849108.90487,622509.759696,"","BW",46,10,"3:11",65,"AS",204,0,1,0,0,0,0,0,0,0,0,1,"BW 329",0,2,2,0
"297","0","L","330",NA,"WPT",NA,"Flag, Blue","2018-05-06T22:12:26Z",1287.093018,3849108.68925,622510.22021,"","AS",59,24,"3:11",65,"BW",197,0,0,0,0,0,0,0,0,0,0,2,"AS 330",0,2,2,0
"298","0","L","331",NA,"WPT",NA,"Flag, Blue","2018-05-06T22:26:55Z",1284.075684,3849089.75054,622587.261333,"","BW",38,4,"3:26",200,"LT",54,0,1,0,0,0,0,0,0,0,0,1,"BW 331",0,2,2,0
"299","0","L","332",NA,"WPT",NA,"Flag, Blue","2018-05-06T22:38:01Z",1283.183105,3849098.82994,622586.041882,"","LT",245,111,"3:38",370,"LT",122,0,0,0,0,0,0,0,0,0,0,0,"LT 332",0,0,0,0
"300","0","L","333",NA,"WPT",NA,"Flag, Blue","2018-05-06T22:54:05Z",1283.098389,3849152.70466,622650.030309,"","BW",50,4,"3:53",200,"AS",65,1,1,0,0,0,0,0,0,0,0,0,"BW 333",0,2,2,0
"301","0","L","334",NA,"WPT",NA,"Flag, Blue","2018-05-06T23:04:53Z",1282.086792,3849161.44889,622648.632301,"","EC",32,90,"4:05",300,"SC",198,0,0,0,0,0,1,0,0,0,0,0,"EC 334",0,1,0,1
"302","0","L","335",NA,"WPT",NA,"Flag, Blue","2018-05-06T23:27:31Z",1296.199829,3849344.71307,622467.170293,"","SC",69,2,"4:26",750,"BW",85,0,0,0,0,0,0,0,0,0,0,0,"SC 335",1,0,0,0
"303","0","L","287",NA,"WPT",NA,"Flag, Blue","2018-05-05T17:11:48Z",1295.750854,3849289.81968,622451.519429,"","AS",48,28,"10:10",60,"AS",44,1,2,0,0,0,1,0,0,0,0,0,"AS 287",1,4,3,1
"304","0","L","288",NA,"WPT",NA,"Flag, Blue","2018-05-05T17:30:13Z",1294.222168,3849284.35911,622499.549814,"","SC",59,4,"10:29",0,"AS",132,0,2,0,0,0,0,0,0,0,0,0,"SC 288",1,2,2,0
"305","0","L","289",NA,"WPT",NA,"Flag, Blue","2018-05-05T17:30:26Z",1294.154297,3849284.92097,622500.091399,"","AS",44,12,"10:29",0,"SC",132,0,1,0,0,0,1,0,0,0,0,0,"AS 289",0,2,1,1
"306","0","L","290",NA,"WPT",NA,"Flag, Blue","2018-05-05T17:42:30Z",1293.899292,3849279.83414,622509.58601,"","LT",150,125,"10:40",140,"AS",54,1,2,0,0,0,0,0,0,0,0,0,"LT 290",0,3,3,0
"307","0","L","291",NA,"WPT",NA,"Flag, Blue","2018-05-05T18:00:18Z",1287.692993,3849258.55334,622593.978758,"","AS",63,41,"10:58",290,"AS",184,0,1,0,0,0,0,0,0,0,0,0,"AS 291",0,1,1,0
"308","0","L","292",NA,"WPT",NA,"Flag, Blue","2018-05-05T18:15:06Z",1285.499023,3849221.22137,622630.902799,"","SC",70,4,"11:14",560,"LT",164,0,0,0,0,0,0,0,0,0,0,0,"SC 292",0,0,0,0
"309","0","L","293",NA,"WPT",NA,"Flag, Blue","2018-05-05T18:31:01Z",1285.871826,3849215.00616,622638.948262,"","EC",25,11,"11:30",100,"AS",26,1,1,0,0,0,0,0,0,0,0,0,"EC 293",0,2,2,0
"310","0","L","294",NA,"WPT",NA,"Flag, Blue","2018-05-05T18:50:15Z",1284.219727,3849115.54158,622616.479443,"","LT",150,123,"11:48",30,"LT",93,3,0,0,0,0,0,0,0,0,0,0,"LT 294",2,3,3,0
"311","0","L","295",NA,"WPT",NA,"Flag, Blue","2018-05-05T19:15:14Z",1284.449463,3849112.66867,622600.684165,"","LT",310,343,"12:17",0,"LT",2,2,0,0,0,0,0,0,0,0,0,0,"LT 295",7,2,2,0
"312","0","L","296",NA,"WPT",NA,"Flag, Blue","2018-05-05T19:31:39Z",1284.772461,3849121.4722,622578.784055,"","SC",68,10,"12:31",150,"SC",63,1,1,0,0,0,1,0,0,0,0,0,"SC 296",9,3,2,1
"313","0","L","297",NA,"WPT",NA,"Flag, Blue","2018-05-05T20:16:41Z",1302.863892,3849367.8541,622472.353159,"","AS",49,21,"1:15",135,"LT",26,1,1,0,0,0,0,0,0,0,0,0,"AS 297",0,2,2,0
"314","0","L","298",NA,"WPT",NA,"Flag, Blue","2018-05-05T20:35:24Z",1298.734009,3849362.40299,622496.129844,"","SC",39,2,"1:29",0,"AS",129,0,1,0,0,0,0,0,0,0,0,0,"SC 298",3,1,1,0
"315","0","L","299",NA,"WPT",NA,"Flag, Blue","2018-05-05T20:35:37Z",1298.723755,3849362.08856,622497.506835,"","AS",33,33,"1:29",0,"SC",129,0,0,0,0,0,2,0,0,0,0,0,"AS 299",1,2,0,2
"316","0","L","300",NA,"WPT",NA,"Flag, Blue","2018-05-05T20:45:17Z",1298.79541,3849355.46775,622525.051533,"","BW",45,4,"1:45",185,"AS",73,0,3,0,0,0,0,0,0,0,0,0,"BW 300",1,3,3,0
"317","0","L","301",NA,"WPT",NA,"Flag, Blue","2018-05-05T21:01:16Z",1299.115234,3849348.79418,622532.004611,"","BW",50,39,"1:59",110,"BW",109,0,0,0,0,0,0,0,0,0,0,1,"BW 301",7,1,1,0
"318","0","L","302",NA,"WPT",NA,"Flag, Blue","2018-05-05T21:18:11Z",1299.340088,3849284.24021,622532.224718,"","LT",105,49,"2:19",150,"LT",32,1,1,0,0,0,1,0,0,0,0,0,"LT 302",0,3,2,1
"319","0","L","303",NA,"WPT",NA,"Flag, Blue","2018-05-05T21:39:58Z",1299.220093,3849274.21049,622553.683119,"","SC",56,12,"2:31",0,"AS",94,1,3,0,0,0,0,0,0,0,0,0,"SC 303",13,4,4,0
"320","0","L","304",NA,"WPT",NA,"Flag, Blue","2018-05-05T21:40:16Z",1299.140015,3849275.61691,622551.010262,"","AS",41,16,"2:34",0,"SC",94,1,2,0,0,0,1,0,0,0,0,0,"AS 304",0,4,3,1
"321","0","L","305",NA,"WPT",NA,"Flag, Blue","2018-05-05T21:53:11Z",1296.532471,3849295.06374,622603.559066,"","BW",48,20,"2:51",45,"BW",11,0,0,0,0,1,0,0,0,0,0,2,"BW 305",3,3,3,0
"322","0","L","306",NA,"WPT",NA,"Flag, Blue","2018-05-05T22:14:19Z",1289.859497,3849211.90727,622647.775806,"","LT",145,47,"3:12",490,"LT",148,0,0,0,0,0,0,0,0,0,0,0,"LT 306",1,0,0,0
"323","0","L","307",NA,"WPT",NA,"Flag, Blue","2018-05-05T22:29:55Z",1286.416748,3849174.42918,622640.496502,"","EC",52,87,"3:28",50,"AS",166,0,1,0,0,0,2,0,0,0,0,0,"EC 307",0,3,1,2
"324","0","L","308",NA,"WPT",NA,"Flag, Blue","2018-05-05T22:47:48Z",1279.278076,3849064.55741,622594.553231,"","BW",30,4,"3:47",230,"LT",65,1,1,0,0,0,0,0,0,0,0,0,"BW 308",0,2,2,0
"325","0","L","309",NA,"WPT",NA,"Flag, Blue","2018-05-05T23:01:36Z",1277.414185,3849056.69067,622595.207345,"","LT",140,38,"4:00",120,"LT",17,1,1,0,0,0,0,0,0,0,0,1,"LT 309",0,3,3,0
"326","0","L","310",NA,"WPT",NA,"Flag, Blue","2018-05-05T23:13:49Z",1278.064575,3849078.25185,622581.740207,"","BW",52,19,"4:13",300,"LT",94,0,2,0,0,0,0,0,0,0,0,0,"BW 310",4,2,2,0
"327","0","L","311",NA,"WPT",NA,"Flag, Blue","2018-05-05T23:33:16Z",1286.33374,3849148.39883,622535.134367,"","SC",59,11,"4:30",120,"LT",17,0,2,0,0,0,0,0,0,0,0,0,"SC 311",3,2,2,0
"328","0","L","236",NA,"WPT",NA,"Flag, Blue","2018-05-03T16:38:00Z",1232.177734,3849318.78787,622511.080173,"","SC",52,19,"9:44",400,"AS",213,0,1,0,0,0,0,0,0,0,0,0,"SC 236",0,1,1,0
"329","0","L","237",NA,"WPT",NA,"Flag, Blue","2018-05-03T16:58:12Z",1258.634521,3849313.54211,622558.558356,"","SM",70,27,"9:59",30,"EL",92,0,0,0,0,0,0,0,0,1,0,0,"SM 237",0,1,1,0
"330","0","L","238",NA,"WPT",NA,"Flag, Blue","2018-05-03T17:12:48Z",1266.824219,3849262.91133,622588.063167,"","SC",52,4,"10:13",270,"SC",22,0,0,0,0,0,1,0,0,0,0,0,"SC 238",0,1,0,1
"331","0","L","239",NA,"WPT",NA,"Flag, Blue","2018-05-03T17:25:52Z",1273.52356,3849261.48906,622589.546483,"","EC",36,15,"10:23",425,"SC",219,0,0,0,0,0,0,0,0,0,0,0,"EC 239",0,0,0,0
"332","0","L","240",NA,"WPT",NA,"Flag, Blue","2018-05-03T17:43:13Z",1274.445923,3849209.69631,622640.025841,"","LT",230,84,"10:46",210,"AS",155,0,1,0,0,0,0,0,0,0,0,0,"LT 240",2,1,1,0
"333","0","L","241",NA,"WPT",NA,"Flag, Blue","2018-05-03T17:58:08Z",1274.550659,3849179.10933,622650.410118,"","EC",53,41,"10:59",95,"EC",204,0,0,1,0,0,0,0,0,0,0,0,"EC 241",1,1,1,0
"334","0","L","242",NA,"WPT",NA,"Flag, Blue","2018-05-03T18:12:52Z",1276.183716,3849141.06937,622642.589123,"","LT",145,49,"11:14",170,"LT",41,1,0,0,0,0,0,0,0,0,0,0,"LT 242",7,1,1,0
"335","0","L","243",NA,"WPT",NA,"Flag, Blue","2018-05-03T18:26:32Z",1274.388428,3849094.01423,622615.851475,"","BW",45,2,"11:28",350,"LT",113,0,0,0,0,0,0,0,0,0,0,0,"BW 243",0,0,0,0
"336","0","L","244",NA,"WPT",NA,"Flag, Blue","2018-05-03T18:39:28Z",1275.211182,3849098.49635,622602.61219,"","SC",45,6,"11:40",900,"LT",211,0,0,0,0,0,1,0,0,0,0,0,"SC 244",0,1,0,1
"337","0","L","245",NA,"WPT",NA,"Flag, Blue","2018-05-03T18:54:22Z",1276.135986,3849099.4503,622590.975962,"","AS",55,49,"11:55",670,"LT",184,0,0,0,0,0,0,0,0,0,0,0,"AS 245",1,0,0,0
"338","0","L","246",NA,"WPT",NA,"Flag, Blue","2018-05-03T19:14:23Z",1280.565552,3849116.02539,622561.284158,"","SC",52,6,"12:10",340,"LT",110,0,0,0,0,0,0,0,0,0,0,0,"SC 246",0,0,0,0
